#
# Lsun = 3.8450e+33 erg/s
# ----------------------------------------------------------------
# Normalization infomation:
#    Normalize in band [8.000e+00, 1.000e+03] (um) to logL = 0.000 (log erg/s)
# ----------------------------------------------------------------
# 1 : um
# 2 : erg/s/Hz
    1.041118e+01      5.302651e-17
    1.042077e+01      5.497852e-17
    1.043999e+01      6.170112e-17
    1.044961e+01      6.661822e-17
    1.045924e+01      6.829565e-17
    1.046887e+01      7.140737e-17
    1.050026e+01      8.199607e-17
    1.051962e+01      9.108419e-17
    1.053901e+01      9.806026e-17
    1.055115e+01      1.027408e-16
    1.057061e+01      1.098229e-16
    1.059986e+01      1.213090e-16
    1.060962e+01      1.223751e-16
    1.061940e+01      1.288229e-16
    1.062919e+01      1.297457e-16
    1.066105e+01      1.416097e-16
    1.067087e+01      1.460303e-16
    1.068071e+01      1.475683e-16
    1.069055e+01      1.491167e-16
    1.070040e+01      1.520348e-16
    1.071026e+01      1.559168e-16
    1.073001e+01      1.626271e-16
    1.073989e+01      1.646998e-16
    1.075970e+01      1.731781e-16
    1.076961e+01      1.775796e-16
    1.078947e+01      1.835346e-16
    1.081932e+01      1.961973e-16
    1.083927e+01      2.040295e-16
    1.085925e+01      2.111509e-16
    1.086926e+01      2.147796e-16
    1.087928e+01      2.189490e-16
    1.088930e+01      2.253684e-16
    1.089933e+01      2.298757e-16
    1.090938e+01      2.326446e-16
    1.091943e+01      2.369698e-16
    1.092949e+01      2.402111e-16
    1.093956e+01      2.450716e-16
    1.094964e+01      2.477953e-16
    1.095973e+01      2.531588e-16
    1.096983e+01      2.567988e-16
    1.099006e+01      2.670503e-16
    1.100019e+01      2.699560e-16
    1.102047e+01      2.819636e-16
    1.103062e+01      2.856229e-16
    1.104079e+01      2.923432e-16
    1.105096e+01      2.975727e-16
    1.106114e+01      3.032446e-16
    1.106879e+01      3.105940e-16
    1.109941e+01      3.251944e-16
    1.110964e+01      3.320802e-16
    1.113012e+01      3.470108e-16
    1.114038e+01      3.543994e-16
    1.115065e+01      3.608220e-16
    1.116092e+01      3.693684e-16
    1.117892e+01      3.842758e-16
    1.118922e+01      3.929099e-16
    1.119954e+01      3.974596e-16
    1.120986e+01      4.085950e-16
    1.123052e+01      4.232462e-16
    1.124087e+01      4.307180e-16
    1.125123e+01      4.388267e-16
    1.125900e+01      4.431421e-16
    1.126938e+01      4.457517e-16
    1.127976e+01      4.499280e-16
    1.130056e+01      4.563447e-16
    1.131879e+01      4.644365e-16
    1.132922e+01      4.690218e-16
    1.133966e+01      4.727081e-16
    1.136057e+01      4.842761e-16
    1.137104e+01      4.904481e-16
    1.137889e+01      4.938477e-16
    1.138938e+01      4.976145e-16
    1.139987e+01      5.033766e-16
    1.142089e+01      5.153390e-16
    1.142878e+01      5.202871e-16
    1.143931e+01      5.274642e-16
    1.144986e+01      5.312428e-16
    1.146041e+01      5.391294e-16
    1.147097e+01      5.409947e-16
    1.147889e+01      5.482682e-16
    1.148947e+01      5.532775e-16
    1.150006e+01      5.583326e-16
    1.151065e+01      5.650580e-16
    1.152922e+01      5.766687e-16
    1.155048e+01      5.877505e-16
    1.156112e+01      5.955154e-16
    1.156911e+01      6.003341e-16
    1.157977e+01      6.081252e-16
    1.159044e+01      6.148366e-16
    1.160112e+01      6.228637e-16
    1.160914e+01      6.278314e-16
    1.161984e+01      6.367853e-16
    1.163054e+01      6.439365e-16
    1.164126e+01      6.496703e-16
    1.167078e+01      6.681793e-16
    1.168961e+01      6.842472e-16
    1.170038e+01      6.901493e-16
    1.171925e+01      7.038169e-16
    1.174086e+01      7.146494e-16
    1.174898e+01      7.240074e-16
    1.177064e+01      7.404454e-16
    1.177877e+01      7.497958e-16
    1.180049e+01      7.672785e-16
    1.181952e+01      7.883027e-16
    1.184132e+01      8.017575e-16
    1.184950e+01      8.152542e-16
    1.186042e+01      8.185145e-16
    1.187135e+01      8.309847e-16
    1.187955e+01      8.413816e-16
    1.189871e+01      8.595933e-16
    1.190968e+01      8.637599e-16
    1.193988e+01      8.939084e-16
    1.195914e+01      9.120487e-16
    1.197016e+01      9.208588e-16
    1.198119e+01      9.300216e-16
    1.198947e+01      9.420914e-16
    1.200052e+01      9.559673e-16
    1.200881e+01      9.653683e-16
    1.201988e+01      9.704944e-16
